old_parkid,equipmentid,brand
578,20,Urbanics
579,20,Urbanics
580,20,Urbanics
581,20,Urbanics
582,20,Urbanics
583,20,Urbanics
584,20,Urbanics
585,20,Urbanics
586,20,Urbanics
587,20,Urbanics
588,20,Urbanics
598,20,Urbanics
609,20,Urbanics
611,20,Urbanics
612,20,Urbanics
614,20,Urbanics
645,23,Ludos
645,24,Ludos
645,28,Urbanics
645,40,Urbanics
645,39,Urbanics
645,22,Ludos
645,19,Ludos
645,21,Ludos
645,72,Urbanics
648,33,Ludos
648,25,Urbanics
648,27,Urbanics
648,21,Ludos
648,33,Ludos
648,62,Urbanics
648,63,Urbanics
648,64,Urbanics
648,72,Urbanics
648,73,Urbanics
643,72,Urbanics
643,63,Urbanics
643,59,Ludos
643,74,Urbanics
643,73,Urbanics
643,64,Urbanics
643,71,Urbanics
643,21,Urbanics
646,47,Ludos
646,26,Urbanics
646,22,Ludos
646,39,Urbanics
646,21,Ludos
646,42,Ludos
646,35,Urbanics
646,74,Urbanics
646,67,Urbanics
646,59,Ludos
646,72,Urbanics
646,65,Urbanics
647,26,Urbanics
647,40,Urbanics
647,22,Ludos
647,62,Urbanics
647,21,Ludos
647,78,Ludos
647,42,Ludos
647,79,Urbanics
647,68,Urbanics
647,64,Urbanics
647,59,Ludos
647,72,Urbanics
647,65,Urbanics
647,66,Urbanics
647,76,Urbanics
650,22,Urbanics
650,76,Urbanics
650,26,Urbanics
650,28,Urbanics
650,25,Urbanics
650,47,Ludos
650,32,Urbanics
650,34,Urbanics
650,36,Urbanics
650,78,Urbanics
650,39,Urbanics
650,42,Urbanics
650,43,Urbanics
650,72,Urbanics
650,61,Urbanics
650,74,Urbanics
650,64,Urbanics
650,63,Urbanics
650,59,Ludos
650,68,Urbanics
650,69,Urbanics
650,71,Urbanics
650,80,Urbanics
651,23,Ludos
651,29,Urbanics
651,40,Urbanics
651,22,Ludos
651,19,Ludos
651,64,Urbanics
651,72,Urbanics
652,47,Ludos
652,19,Urbanics
652,23,Urbanics
652,24,Urbanics
652,40,Urbanics
652,28,Urbanics
652,21,Urbanics
653,22,Urbanics
653,76,Urbanics
653,26,Urbanics
653,28,Urbanics
653,32,Urbanics
653,40,Urbanics
653,42,Urbanics
653,43,Urbanics
653,72,Urbanics
653,77,Urbanics
653,64,Urbanics
653,59,Ludos
653,65,Urbanics
653,66,Urbanics
653,21,Urbanics
654,47,Ludos
654,19,Urbanics
654,22,Urbanics
654,76,Urbanics
654,26,Urbanics
654,28,Urbanics
654,32,Urbanics
654,39,Urbanics
654,42,Urbanics
654,43,Urbanics
654,72,Urbanics
654,77,Urbanics
654,64,Urbanics
654,59,Ludos
654,65,Urbanics
654,66,Urbanics
654,21,Urbanics
655,47,Ludos
655,26,Urbanics
655,51,Ludos
655,28,Urbanics
655,22,Ludos
655,39,Urbanics
655,21,Ludos
655,43,Urbanics
655,42,Ludos
655,67,Urbanics
655,64,Urbanics
655,59,Ludos
655,72,Urbanics
655,65,Urbanics
656,19,Urbanics
656,22,Urbanics
656,76,Urbanics
656,26,Urbanics
656,40,Urbanics
656,32,Urbanics
656,36,Urbanics
656,78,Urbanics
656,42,Urbanics
656,43,Urbanics
656,72,Urbanics
656,77,Urbanics
656,64,Urbanics
656,59,Ludos
656,66,Urbanics
649,19,Urbanics
649,22,Urbanics
649,76,Urbanics
649,26,Urbanics
649,28,Urbanics
649,32,Urbanics
649,78,Ludos
649,40,Urbanics
649,42,Urbanics
649,72,Urbanics
649,77,Urbanics
649,74,Urbanics
649,73,Urbanics
649,63,Urbanics
649,79,Urbanics
649,65,Urbanics
649,67,Urbanics
649,66,Urbanics
649,71,Urbanics
649,21,Urbanics
658,47,Ludos
658,26,Urbanics
658,23,Ludos
658,25,Urbanics
658,24,Ludos
658,51,Ludos
658,22,Ludos
658,20,Ludos
658,19,Ludos
658,38,Ludos
658,21,Ludos
658,43,Urbanics
658,42,Ludos
658,32,Ludos
658,35,Urbanics
658,33,Ludos
658,44,Urbanics
658,79,Urbanics
658,61,Urbanics
658,62,Urbanics
658,67,Urbanics
658,71,Urbanics
658,59,Ludos
658,72,Urbanics
658,65,Urbanics
572,22,Urbanics
572,26,Urbanics
572,30,Urbanics
572,32,Urbanics
572,33,Urbanics
572,34,Urbanics
572,36,Urbanics
572,35,Urbanics
572,37,Urbanics
572,41,Urbanics
572,42,Urbanics
572,43,Urbanics
572,80,Urbanics
572,72,Urbanics
572,61,Urbanics
572,62,Urbanics
572,64,Urbanics
572,63,Urbanics
572,59,Ludos
572,79,Urbanics
572,65,Urbanics
572,67,Urbanics
572,68,Urbanics
572,69,Urbanics
572,71,Urbanics
572,21,Urbanics
660,61,Urbanics
660,73,Urbanics
660,74,Urbanics
660,64,Urbanics
660,33,Urbanics
661,61,Urbanics
661,64,Urbanics
661,73,Urbanics
662,61,Urbanics
662,64,Urbanics
662,73,Urbanics
663,74,Urbanics
663,64,Urbanics
663,61,Urbanics
664,33,Urbanics
664,72,Urbanics
664,77,Urbanics
664,74,Urbanics
664,73,Urbanics
664,62,Urbanics
664,64,Urbanics
664,63,Urbanics
664,59,Ludos
664,65,Urbanics
664,67,Urbanics
664,71,Urbanics
664,21,Urbanics
667,22,Urbanics
667,26,Urbanics
667,30,Urbanics
667,32,Urbanics
667,40,Urbanics
667,42,Urbanics
667,72,Urbanics
667,64,Urbanics
667,21,Urbanics
668,21,Urbanics
668,72,Urbanics
668,77,Urbanics
668,64,Urbanics
668,59,Ludos
668,65,Urbanics
668,66,Urbanics
669,26,Urbanics
669,40,Urbanics
669,22,Ludos
669,38,Ludos
669,21,Ludos
669,78,Urbanics
669,24,Ludos
669,67,Urbanics
669,65,Urbanics
669,64,Urbanics
669,72,Urbanics
669,77,Urbanics
669,43,Ludos
670,47,Ludos
670,26,Urbanics
670,23,Ludos
670,27,Urbanics
670,28,Urbanics
670,22,Ludos
670,20,Ludos
670,62,Urbanics
670,19,Ludos
670,36,Urbanics
670,64,Urbanics
670,72,Urbanics
670,39,Ludos
671,47,Ludos
671,26,Urbanics
671,39,Ludos
671,22,Ludos
671,21,Ludos
671,64,Urbanics
671,72,Urbanics
673,22,Urbanics
673,21,Urbanics
673,22,Urbanics
673,24,Urbanics
673,27,Urbanics
673,28,Urbanics
673,29,Urbanics
673,32,Urbanics
673,34,Urbanics
673,19,Urbanics
673,36,Urbanics
673,78,Urbanics
673,39,Urbanics
673,40,Urbanics
673,42,Urbanics
673,43,Urbanics
673,60,Urbanics
673,72,Urbanics
673,77,Urbanics
673,62,Urbanics
673,64,Urbanics
673,63,Urbanics
673,81,Urbanics
673,65,Urbanics
673,66,Urbanics
673,69,Urbanics
674,20,Urbanics
674,19,Urbanics
674,22,Urbanics
674,26,Urbanics
674,28,Urbanics
675,47,Ludos
675,21,Urbanics
675,26,Urbanics
675,32,Urbanics
675,34,Urbanics
675,19,Urbanics
675,38,Urbanics
675,39,Urbanics
675,42,Urbanics
675,72,Urbanics
675,64,Urbanics
676,30,Urbanics
676,32,Urbanics
676,36,Urbanics
676,78,Urbanics
676,37,Urbanics
676,40,Urbanics
676,42,Urbanics
676,43,Urbanics
676,64,Urbanics
676,71,Urbanics
676,82,Urbanics
677,23,Ludos
677,51,Ludos
677,22,Ludos
677,39,Ludos
677,38,Ludos
677,21,Ludos
677,76,Urbanics
678,22,Urbanics
678,24,Urbanics
678,35,Urbanics
678,27,Urbanics
678,40,Urbanics
678,64,Urbanics
679,47,Ludos
679,20,Urbanics
679,21,Urbanics
679,22,Urbanics
679,26,Urbanics
679,28,Urbanics
679,19,Urbanics
679,34,Urbanics
679,37,Urbanics
679,40,Urbanics
679,42,Urbanics
679,28,Urbanics
679,60,Urbanics
679,72,Urbanics
679,77,Urbanics
679,64,Urbanics
679,81,Urbanics
679,65,Urbanics
679,66,Urbanics
680,47,Ludos
680,20,Urbanics
680,23,Urbanics
680,40,Urbanics
680,28,Urbanics
680,29,Urbanics
680,51,Ludos
681,21,Ludos
681,64,Urbanics
681,72,Urbanics
681,73,Urbanics
681,59,Ludos
681,77,Urbanics
684,21,Urbanics
684,19,Urbanics
684,22,Urbanics
684,25,Urbanics
684,26,Urbanics
684,40,Urbanics
684,28,Urbanics
684,51,Ludos
684,30,Urbanics
684,32,Urbanics
684,35,Urbanics
684,78,Urbanics
684,42,Urbanics
684,36,Urbanics
684,80,Urbanics
684,72,Urbanics
684,77,Urbanics
684,74,Urbanics
684,73,Urbanics
684,64,Urbanics
684,63,Urbanics
684,59,Ludos
684,79,Urbanics
684,71,Urbanics
685,47,Ludos
685,26,Urbanics
685,28,Urbanics
685,40,Urbanics
685,22,Ludos
685,20,Ludos
685,19,Ludos
685,21,Ludos
685,64,Urbanics
685,72,Urbanics
688,26,Urbanics
688,39,Ludos
688,22,Ludos
688,19,Ludos
688,38,Ludos
688,78,Urbanics
688,24,Ludos
688,35,Urbanics
689,21,Urbanics
689,72,Urbanics
689,74,Urbanics
689,73,Urbanics
689,64,Urbanics
689,63,Urbanics
689,59,Ludos
689,71,Urbanics
690,47,Ludos
690,26,Urbanics
690,28,Urbanics
690,22,Ludos
690,19,Ludos
690,38,Ludos
690,21,Ludos
690,43,Ludos
690,42,Ludos
690,32,Ludos
690,59,Ludos
690,64,Urbanics
690,72,Urbanics
691,21,Ludos
691,72,Urbanics
691,64,Urbanics
691,26,Urbanics
691,47,Ludos
691,28,Urbanics
691,28,Urbanics
692,22,Urbanics
692,26,Urbanics
692,28,Urbanics
692,51,Ludos
692,32,Urbanics
692,39,Urbanics
692,42,Urbanics
692,43,Urbanics
692,72,Urbanics
692,77,Urbanics
692,73,Urbanics
692,62,Urbanics
692,64,Urbanics
692,63,Urbanics
692,79,Urbanics
693,47,Ludos
693,26,Urbanics
693,51,Ludos
693,28,Urbanics
693,40,Urbanics
693,22,Ludos
693,21,Ludos
693,63,Urbanics
693,71,Urbanics
693,72,Urbanics
693,73,Urbanics
693,64,Urbanics
694,47,Ludos
694,21,Urbanics
694,22,Urbanics
694,26,Urbanics
694,51,Ludos
694,32,Urbanics
694,42,Urbanics
694,39,Urbanics
694,43,Urbanics
694,72,Urbanics
694,77,Urbanics
694,64,Urbanics
694,59,Ludos
694,65,Urbanics
694,66,Urbanics
695,21,Urbanics
695,22,Urbanics
695,26,Urbanics
695,28,Urbanics
695,32,Urbanics
695,40,Urbanics
695,42,Urbanics
695,43,Urbanics
695,72,Urbanics
695,77,Urbanics
695,64,Urbanics
695,59,Ludos
695,65,Urbanics
695,66,Urbanics
697,22,Urbanics
697,26,Urbanics
697,28,Urbanics
697,51,Ludos
697,32,Urbanics
697,33,Urbanics
697,34,Urbanics
697,36,Urbanics
697,78,Urbanics
697,37,Urbanics
697,39,Urbanics
697,42,Urbanics
697,43,Urbanics
697,60,Urbanics
697,80,Urbanics
697,72,Urbanics
697,74,Urbanics
697,64,Urbanics
697,63,Urbanics
697,81,Urbanics
697,79,Urbanics
697,65,Urbanics
697,67,Urbanics
697,68,Urbanics
697,69,Urbanics
697,71,Urbanics
699,47,Ludos
699,24,Ludos
699,22,Ludos
699,19,Ludos
699,39,Ludos
699,38,Ludos
699,21,Ludos
699,78,Urbanics
699,43,Ludos
699,42,Ludos
699,35,Urbanics
699,63,Urbanics
699,71,Urbanics
699,65,Urbanics
699,59,Ludos
699,64,Urbanics
699,72,Urbanics
699,77,Urbanics
699,69,Urbanics
699,74,Urbanics
700,19,Urbanics
700,21,Urbanics
700,64,Urbanics
700,72,Urbanics
700,28,Urbanics
700,22,Urbanics
700,26,Urbanics
701,20,Urbanics
701,80,Urbanics
701,61,Urbanics
701,64,Urbanics
701,67,Urbanics
702,20,Ludos
702,26,Urbanics
702,40,Urbanics
702,28,Urbanics
702,72,Urbanics
702,73,Urbanics
702,63,Urbanics
702,77,Urbanics
702,64,Urbanics
702,62,Urbanics
703,47,Ludos
703,19,Urbanics
703,22,Urbanics
703,76,Urbanics
703,25,Urbanics
703,26,Urbanics
703,40,Urbanics
703,27,Urbanics
703,51,Ludos
703,61,Urbanics
703,74,Urbanics
703,77,Urbanics
703,64,Urbanics
703,59,Ludos
703,65,Urbanics
703,66,Urbanics
703,67,Urbanics
703,69,Urbanics
704,62,Urbanics
704,63,Urbanics
704,73,Urbanics
704,64,Urbanics
704,77,Urbanics
704,72,Urbanics
705,47,Ludos
705,20,Urbanics
705,21,Urbanics
705,22,Urbanics
705,26,Urbanics
705,28,Urbanics
705,51,Ludos
705,32,Urbanics
705,34,Urbanics
705,39,Urbanics
705,42,Urbanics
705,43,Urbanics
705,72,Urbanics
705,77,Urbanics
705,64,Urbanics
705,59,Ludos
705,65,Urbanics
705,67,Urbanics
705,69,Urbanics
706,47,Ludos
706,26,Urbanics
706,40,Urbanics
706,22,Ludos
706,20,Ludos
706,62,Urbanics
706,38,Ludos
706,21,Ludos
